Stimulus,Emg1,Emg2,Emg3,Emg4,Emg5,Emg6,Emg7,Emg8
5,1,0,-6,-9,-7,-5,-4,-1
5,7,10,5,1,7,9,11,2
5,-3,-5,-17,-2,-4,-8,-9,-1
5,-1,6,23,8,0,-1,-1,-3
5,-3,-7,-14,1,7,0,-1,1
5,5,16,6,-6,-8,-3,-5,0
5,-4,4,28,7,-1,-4,-1,-4
5,-2,-7,-15,-21,-8,-8,-7,-3
5,2,-8,-26,3,5,6,3,1
5,1,12,25,18,2,-6,-4,-1
5,1,-1,-15,-15,0,6,2,3
5,-1,10,9,-13,-4,0,-3,0
5,1,12,22,17,1,-5,-5,0
5,-2,-8,-24,-2,5,4,2,0
5,2,0,-18,-7,-5,3,1,0
5,0,-3,4,7,11,3,-1,0
5,0,12,4,-13,-6,-5,-3,-1
5,0,10,22,8,3,-2,0,-2
5,2,-16,-24,-11,-3,-3,0,2
5,-4,-11,-16,-3,-3,4,-3,-7
5,-3,-2,16,10,0,3,5,-2
5,-2,0,1,-2,-7,-8,-11,-4
5,-5,-2,-5,-5,-1,-2,-10,-4
5,2,-13,-18,11,1,-6,1,0
5,-2,4,19,-3,2,1,1,-1
5,-6,-15,-14,0,-2,-2,2,0
5,0,-2,-26,-8,-9,-2,-3,1
5,3,9,11,3,0,-4,-4,-2
5,-4,-15,-19,-9,-4,-5,-8,-5
5,3,-2,7,2,2,-1,2,1
5,-3,-3,-3,9,-3,-8,-4,-3
5,0,3,-19,-19,-5,-1,5,3
5,3,2,-3,-1,3,2,-4,1
5,3,6,-3,-6,-3,2,4,1
5,-4,-8,11,6,4,5,6,-1
5,0,4,12,6,8,-5,-11,-1
5,-4,-4,4,-1,-2,4,1,-1
5,1,-12,-51,-17,-6,-1,-3,2
5,-2,-4,-6,-15,-9,-2,0,-4
5,-2,2,15,4,-1,0,-3,0
5,0,-10,-9,4,2,3,5,0
5,1,22,37,2,2,5,-4,-1
5,-1,3,3,-3,-6,-11,2,-1
5,2,-4,-9,-3,0,0,-5,2
5,-3,1,-1,6,2,4,0,-2
5,2,6,23,7,-2,4,10,2
5,1,-4,-14,-6,6,5,3,3
5,5,6,1,5,-2,-3,0,-3
5,-5,-3,2,4,0,-3,-6,-4
5,0,-3,-2,3,-3,-4,-2,-1
5,3,9,14,4,5,6,1,1
5,-1,-9,-15,-1,-1,-1,4,1
5,0,3,8,0,0,-6,0,1
5,-4,-6,-9,-10,-9,0,-7,-10
5,-3,6,25,6,3,3,-2,-1
5,-1,-15,-19,13,10,1,4,-1
5,-7,-10,-20,-12,-14,-9,-4,-6
5,3,4,5,4,3,-4,-1,3
5,3,6,8,6,6,2,-6,-1
5,3,7,7,9,2,3,8,2
5,0,7,10,-7,-6,-2,-4,-2
5,1,-9,-14,-11,-12,-6,-4,0
5,3,1,5,-5,-5,-6,-2,-1
5,-1,16,22,1,0,-5,-8,0
5,1,-7,-13,2,8,8,5,2
5,-3,15,19,2,3,0,2,-1
5,2,4,12,5,6,3,4,1
5,-6,-11,-9,-9,-10,-12,-7,-6
5,0,0,0,1,0,4,-1,0
5,1,11,6,-12,-2,-7,-1,-2
5,-5,-7,7,3,3,6,0,-1
5,-2,-7,-18,-8,-12,-5,-3,-1
5,1,12,5,-14,1,-1,-1,0
5,-5,-15,-16,17,8,1,4,-2
5,2,3,-20,-12,-7,4,3,0
5,1,2,7,9,3,-1,-2,-1
5,-1,6,11,-4,-7,-8,1,0
5,-3,-49,-33,-1,-3,-4,-11,-8
5,-1,6,-17,-7,-6,-8,-3,-2
5,-3,-2,3,2,2,8,5,0
5,4,11,-5,-7,-2,-16,0,2
5,0,-4,18,18,14,10,2,1
5,-1,-2,-2,0,-3,10,2,-1
5,-6,-5,-1,-5,-4,-3,-1,-2
5,1,-5,-11,1,-6,-5,-5,-1
5,-1,5,-6,-9,1,-2,-1,2
5,-4,1,19,12,2,4,3,-3
5,-1,2,-4,-10,-1,-2,1,1
5,2,5,13,2,-5,2,-4,-3
5,-3,5,8,-5,1,-3,2,-1
5,2,-3,-14,1,-2,-5,-3,2
5,1,1,-1,9,4,7,5,1
5,3,10,26,22,5,-2,-6,2
5,-8,-7,-7,-21,-12,-1,1,-3
5,3,-7,-5,-4,2,1,3,1
5,-3,-1,7,-1,-1,-3,-7,-2
5,2,-2,-4,0,5,3,1,2
5,-1,2,4,11,2,2,0,0
5,-3,4,5,6,0,-4,-1,-1
5,3,-16,-15,-23,-9,-9,-4,-2
5,-8,-16,-15,-4,4,20,18,0
5,0,1,8,4,3,2,3,2
5,-1,-2,0,-6,-5,-11,-8,-5
5,4,2,-15,1,2,10,10,1
5,-1,11,22,-1,-4,-13,-6,-2
5,-4,-21,-11,-1,-5,0,-1,0
5,2,3,5,2,2,2,-3,-3
5,-3,4,11,15,5,-1,-1,1
5,2,1,-4,-10,-5,-3,-2,1
5,0,11,5,1,-1,1,3,-1
5,-3,-14,-18,1,0,-2,-2,-1
5,-3,-7,10,1,-6,-2,-4,-3
5,1,-8,-6,-1,3,2,1,2
5,1,2,-2,-5,-7,-6,-7,-1
5,3,8,28,4,2,-1,0,1
5,-3,4,-6,0,1,3,-4,-1
5,0,-9,0,-8,-10,-9,-2,-2
5,0,8,3,-6,0,-9,-12,0
5,-2,4,-4,-13,2,13,17,2
5,1,6,7,5,4,11,-7,-2
5,4,26,21,3,7,-1,2,3
5,-4,-9,-14,-10,0,0,6,-2
5,-2,-2,-4,-4,-5,2,2,-1
5,-4,-2,12,-1,-4,-10,-6,-3
5,0,-2,-7,2,2,-6,-6,-3
5,0,5,4,6,0,7,4,3
5,-2,-1,-2,5,4,-3,-3,-3
5,2,7,2,2,1,4,11,6
5,-3,-6,17,3,0,-2,-8,-4
5,-2,-11,-22,-11,-6,-2,-2,-1
5,-1,-2,1,-4,0,-4,-7,-4
5,1,-3,4,12,2,-3,-5,-1
5,-8,-8,-24,-14,-8,-1,1,-4
5,7,9,-4,-4,10,5,4,4
5,-1,16,16,4,2,1,-8,-1
5,-3,-8,-3,4,-9,-10,-6,-3
5,-3,-11,-19,-11,-2,-6,-1,-1
5,0,12,20,0,-9,5,5,-3
5,1,-6,-1,10,7,-3,-2,1
5,-2,-9,-2,8,4,-1,1,-3
5,-9,0,-8,11,9,7,4,3
5,-1,6,12,-2,-2,0,-20,-6
5,-1,-5,-14,-6,-7,-7,-3,-3
5,-2,-3,-6,-7,1,7,4,-2
5,-3,-14,-4,-3,-7,-5,-3,-2
5,-1,4,14,9,2,-1,4,0
5,2,1,-3,-6,-6,-7,-6,1
5,0,-8,-20,-14,-3,-1,0,-2
5,-2,20,15,9,4,4,1,-3
5,-4,-21,-35,-22,-12,-6,-1,-2
5,-1,10,-4,-8,-2,-7,-7,-3
5,-5,-13,4,1,-2,-2,1,-1
5,3,-15,-32,-14,4,7,5,2
5,0,7,33,21,5,-2,-1,0
5,-2,-4,1,1,-1,1,3,0
5,-1,10,20,-8,-4,5,4,-2
5,-2,-16,-21,-11,-13,-2,-2,-5
5,-2,1,-10,7,8,-1,0,1
5,-2,-12,-10,-8,-3,3,-1,0
5,3,6,0,-3,-2,-8,-9,2
5,1,0,-3,-4,-1,10,5,-2
5,-3,-3,-13,-9,-9,-4,0,-1
5,1,2,-4,-2,-6,-9,-7,-3
5,2,-7,-14,-10,-4,0,2,1
5,1,2,2,1,-1,-9,-6,-4
5,-7,2,1,-1,-1,3,-3,-2
5,-14,-19,-34,0,1,1,5,0
5,1,6,16,-5,-7,1,1,-2
5,0,-6,-14,-1,-1,-1,-5,0
5,-2,-4,5,3,5,2,1,-3
5,3,-8,9,6,-2,-3,-1,-2
5,-8,20,10,-7,1,-3,1,4
5,-4,-4,8,16,6,6,-1,-2
5,12,10,25,6,1,-5,2,6
5,0,3,-4,-11,1,8,1,0
5,-3,-16,-50,-15,-4,-7,-5,-3
5,4,7,28,19,2,0,2,2
5,-5,-10,-31,-2,2,-2,-1,-1
5,-7,-2,8,4,2,8,8,-2
5,1,5,12,12,7,5,7,-4
5,-2,-3,-2,-15,-10,-19,-10,-1
5,4,-4,-16,4,7,16,8,5
5,0,4,-1,-1,-12,-19,-16,-5
5,-7,-13,-7,-3,4,13,-2,-4
5,1,5,7,2,-2,0,4,1
5,-7,-18,-8,-4,-3,-6,-2,-1
5,1,2,13,-2,-2,-3,-1,-1
5,-1,1,9,1,-1,-3,-2,-2
5,6,2,-3,-9,2,2,2,2
5,2,22,23,9,7,0,-2,-4
5,0,-13,-20,-1,-4,3,3,0
5,4,3,10,-7,-5,-8,-4,1
5,-2,-10,-12,3,5,4,1,0
5,5,3,13,-2,-9,-10,-6,-3
5,1,7,-15,-7,-2,3,-1,-1
5,-1,-11,-11,-3,-6,-9,-8,-2
5,-4,4,9,-1,3,3,-3,-1
5,4,-1,-7,2,4,4,6,3
5,0,15,38,-5,-6,-10,10,1
5,3,0,-13,20,14,20,6,4
5,-2,-5,0,-12,-18,-9,-9,-5
5,5,3,-4,10,16,9,4,4
5,-3,-1,-4,4,3,3,0,2
5,0,8,4,-3,-6,-6,-3,2
5,-1,-4,-9,0,-1,-5,-3,-5
5,-8,-4,-9,-17,-20,-7,-2,-5
5,5,2,7,16,3,4,-1,0
5,7,9,3,15,20,4,4,4
5,-3,-3,-32,-5,17,6,1,0
5,-5,-5,12,14,-1,-4,-4,-2
5,0,-2,17,-2,-1,-3,-4,-1
5,-5,-19,-30,-24,-25,-11,-3,-3
5,0,-4,-30,-1,-4,3,2,2
5,-3,3,6,1,9,0,1,-3
5,-3,-12,-62,-6,-4,-3,-4,0
5,4,2,18,-5,-13,-11,-11,-6
5,-5,-10,11,4,5,3,-2,-2
5,2,-3,-18,-16,-3,5,6,5
5,3,4,29,24,3,9,6,0
5,-3,0,-17,-9,2,-6,-1,-5
5,0,7,10,-2,-3,-8,0,1
5,2,2,10,2,5,16,1,1
5,-1,-5,10,4,1,-1,-3,-1
5,-8,-2,-1,2,-4,-4,-3,-2
5,2,7,21,6,0,-3,4,4
5,-2,5,3,-5,-4,-2,0,-2
5,-5,-2,-7,2,7,1,-6,-3
5,2,-5,-1,-6,1,0,11,6
5,8,8,25,18,1,3,-4,2
5,0,17,-2,-22,-12,-2,-7,-8
5,-9,-5,-15,-11,5,6,5,-1
5,6,-3,6,12,-1,-10,-8,-3
5,-2,-17,-40,-21,-10,2,1,-1
5,-2,-4,26,-4,-26,-15,-10,-7
5,-5,15,32,14,11,-2,4,3
5,-7,-10,-10,-18,-6,1,-2,-4
5,-2,7,13,7,-1,-2,-1,0
5,6,-8,-4,22,17,2,1,2
5,3,-9,-11,-10,-7,-10,-11,-1
5,-10,1,4,0,-10,0,7,-2
5,-2,1,3,1,3,10,1,0
5,-9,-6,-6,7,0,-5,-3,-4
5,5,-2,6,2,11,-3,-1,3
5,0,15,0,2,-1,3,4,2
5,-1,-6,-5,-9,-10,-1,3,0
5,-1,-1,-4,-15,-12,-7,-5,-1
5,-1,6,1,-3,-2,-6,-2,-2
5,-2,-1,13,1,2,6,0,-3
5,5,-8,-27,6,3,3,7,4
5,-7,6,25,-1,1,-8,-7,-2
5,-5,-33,-57,-7,-6,-3,-1,-5
5,1,10,10,0,2,-1,-1,3
5,-3,-9,-5,-4,-2,-4,-3,-3
5,-4,6,2,8,-1,-1,3,4
5,1,1,0,-9,-4,2,0,-2
5,-1,0,24,12,9,6,1,0
5,-2,0,4,-14,-12,-10,-11,-7
5,-5,-10,-26,7,6,1,1,-2
5,1,8,29,6,-1,6,5,0
5,3,-8,-5,15,4,-18,-2,3
5,3,13,9,2,6,9,7,2
5,-5,-17,-23,-14,0,32,24,4
0,-2,-4,1,3,-2,-1,-6,-4
0,5,4,-10,-2,1,1,3,2
0,-4,-12,-21,-3,-3,-18,-12,-4
0,4,5,5,-1,-8,-7,-1,0
0,-1,-11,-15,-8,-2,1,2,0
0,-7,-2,5,4,3,-3,-5,-2
0,1,3,13,1,0,3,1,0
0,-3,-15,-20,5,4,-6,-8,-6
0,1,-3,-17,-13,-5,-2,-3,-1
0,-8,16,15,0,-9,-6,-6,-4
0,1,-25,-17,-3,5,7,5,-1
0,3,13,42,17,8,-4,-2,2
0,3,4,7,2,0,-2,2,2
0,-8,-32,-19,-9,-1,-2,-4,-5
0,2,20,27,2,-7,-2,-4,-1
0,3,13,16,8,11,-7,-5,2
0,4,-1,0,23,7,-8,-4,-3
0,-4,3,-1,-7,11,17,-7,-6
0,-4,-7,-7,-5,-5,2,4,1
0,4,-1,-3,-5,-12,-16,-8,0
0,-1,12,-4,-11,-11,5,-4,0
0,9,7,11,7,-5,-12,-1,2
0,-12,-16,-30,-6,-3,-4,-7,-4
0,4,-5,-34,-19,-2,7,3,1
0,1,2,25,4,6,1,4,3
0,0,2,8,6,-1,1,1,-2
0,-1,-3,-20,-4,-1,-6,-5,0
0,-6,1,-4,0,-3,-1,4,-5
0,-11,12,4,0,1,3,3,1
0,5,8,-2,-2,-4,3,3,1
0,1,8,-13,-2,3,-4,-4,0
0,2,7,6,-8,-4,-4,-2,-3
0,1,15,8,9,14,16,11,6
0,-2,-5,-17,-4,-2,-2,-6,-1
0,-3,8,15,2,-6,-13,1,-3
0,4,6,7,5,0,11,6,3
0,6,14,34,3,0,4,2,2
0,0,1,8,-8,-5,-1,-4,0
0,2,15,23,-5,-3,3,5,1
0,-1,-23,-27,-12,-10,-9,-7,-3
0,-9,-19,-6,-7,-5,-3,3,-6
0,0,5,8,18,16,16,17,8
0,3,6,3,1,-5,-18,-25,-8
0,-6,-6,2,-1,-10,-15,-15,-10
0,0,6,23,3,1,-1,-3,-2
0,-5,-9,-55,-17,-3,-10,0,-1
0,-6,-7,5,-2,6,13,8,-2
0,4,-4,9,7,6,3,8,8
0,-3,8,4,10,-3,2,3,3
0,5,3,2,3,0,-2,-2,1
0,-3,5,21,-6,1,-2,2,0
0,1,-1,-19,-15,-6,-3,-12,-4
0,5,-7,21,2,-1,-1,-2,1
0,-1,-10,-32,-12,-2,0,0,-3
0,-1,5,13,2,-1,-6,-10,-2
0,0,8,19,16,12,16,8,2
0,3,-4,-7,4,2,-4,0,0
0,4,1,2,-2,-10,-5,-10,-6
0,1,-5,-8,2,3,2,2,-1
0,-3,-1,-1,-7,-7,-6,-2,1
0,-3,-10,-27,-17,-14,-2,-4,-2
0,-1,-1,11,-2,1,4,1,-4
0,2,5,-1,5,-2,1,7,6
0,2,24,32,7,8,0,-3,-1
0,-11,-29,-18,-13,-2,-6,-11,-11
0,2,-1,7,-2,-2,-2,-1,1
0,-11,-8,-19,2,1,5,5,-1
0,-2,-13,-2,-13,-9,-5,-1,-1
0,4,13,19,4,0,-3,0,-1
0,-8,-14,-13,4,1,0,-3,-1
0,2,1,8,1,6,2,-1,-1
0,-7,-4,-25,-1,0,1,3,1
0,2,7,17,1,-12,-7,-4,1
0,-4,5,12,2,8,1,-1,-1
0,2,1,-4,11,3,0,0,2
0,-2,-3,-8,-10,-8,-2,-3,-1
0,5,0,-16,-16,-2,0,0,1
0,1,6,10,1,-3,5,5,2
0,2,1,12,16,18,7,4,1
0,0,-6,-2,3,3,-2,-2,-1
0,-3,-3,-13,-8,-14,-3,-2,-2
0,-2,-3,2,-8,-4,-5,-4,-2
0,1,3,0,-19,-13,-3,-1,-2
0,1,-4,-5,10,7,1,0,0
0,-1,-1,-16,-1,0,-7,-4,-3
0,-1,1,2,-2,-7,-2,-1,-1
0,-1,0,10,0,-5,-4,-4,-1
0,-2,-14,-18,-1,1,5,4,-1
0,0,-2,-6,-1,1,-1,2,-1
0,2,2,7,10,12,2,0,1
0,-1,4,1,0,1,-2,-1,-1
0,2,18,7,-1,-12,-7,-3,-3
0,-10,-35,-32,-11,-4,2,-1,-3
0,5,27,13,12,5,2,4,1
0,-2,-22,-7,1,8,2,1,-1
0,-5,-11,-31,-6,1,0,0,0
0,8,7,13,12,7,2,2,4
0,4,22,4,-5,-14,-8,-4,-1
0,-1,11,-8,-2,-9,-2,-3,-3
0,3,11,16,-4,-4,4,3,1
0,-14,-88,-26,-1,6,-2,-2,-3
0,3,6,15,3,2,2,0,0
0,-3,10,3,3,3,3,3,-1
0,6,26,9,10,0,-4,-3,1
0,-3,-3,-14,-12,-9,-9,-5,-1
0,4,57,14,-9,-19,-5,-2,0
0,-8,-62,-7,6,20,6,3,-1
0,0,-26,-4,4,18,3,2,-1
0,27,124,32,13,6,6,8,12
0,-25,-54,-14,-12,-16,-9,-8,-12
0,8,34,8,-6,-12,-3,0,3
0,-15,-65,-26,-9,-13,-3,-1,-3
0,-10,-1,35,-6,5,-1,-7,-9
0,-3,-44,-62,-13,-3,-1,-2,-2
0,16,35,16,8,1,-2,-2,2
0,12,35,38,15,35,15,8,8
0,-6,14,-10,15,1,-2,-2,-3
0,11,50,27,0,-10,-3,4,4
0,-4,-50,-13,-14,-14,-4,-2,-2
0,-10,-9,1,-5,-10,-8,-5,-5
0,10,51,6,15,13,6,3,3
0,1,-3,14,5,3,3,0,1
0,-1,14,-12,-2,20,4,3,2
0,-10,-2,-2,-2,-16,-8,-7,-5
0,-1,-16,-18,-25,-23,-9,-7,-2
0,-7,-35,-7,-3,-6,-5,-3,-3
0,1,25,7,2,2,0,-2,1
0,9,36,-1,3,7,2,1,2
0,-8,-39,-7,-6,-1,0,0,-1
0,5,18,9,11,9,4,2,1
0,0,4,-1,-1,-6,0,-1,-1
0,0,-11,-9,-6,-1,-2,-3,-1
0,0,18,1,2,-15,-5,-4,-3
0,-1,-7,1,-8,4,-3,-3,0
0,-6,-18,-4,-2,0,-2,-2,-3
0,-3,-19,7,9,9,2,-1,-1
0,5,17,-4,-6,-3,0,2,2
0,2,-21,7,1,3,2,0,0
0,-2,-17,-9,-1,-8,0,0,-2
0,0,-16,-13,-10,-4,-4,0,0
0,0,11,6,-2,-4,0,-1,-1
0,0,-17,6,12,16,4,1,-1
0,-1,2,-6,-5,-12,-6,0,-1
0,1,25,-7,-6,-1,-1,-2,-2
0,-3,-36,-4,4,8,-1,-2,-3
0,-6,-17,-25,-11,-14,-3,-1,-2
0,-1,6,3,7,5,1,0,0
0,6,48,19,-2,-4,-1,0,2
0,-6,-36,-16,-1,6,1,-2,-1
0,-1,4,9,5,-5,1,-1,0
0,-3,-5,7,-9,-11,-4,-3,-1
0,-2,-14,-9,1,0,-2,0,-2
0,-6,8,9,3,9,1,0,-3
0,1,5,-1,1,-1,0,0,0
0,-1,0,1,3,-4,-2,-1,-2
0,-3,-32,-15,-8,-2,-1,0,-1
0,3,16,4,0,-7,2,2,1
0,-3,-28,-10,1,10,-1,1,-1
0,-2,0,9,4,1,-2,-3,-1
0,-2,3,1,-4,-11,-4,-4,-4
0,-1,-10,-10,-8,-4,-2,-1,-1
0,-3,8,-1,-5,-3,-3,-3,-2
0,4,2,-10,-6,6,3,2,0
0,1,9,22,12,1,0,0,0
0,1,8,-3,8,9,2,1,0
0,-1,-13,3,1,-6,-2,-3,-1
0,-2,-4,-19,-17,-4,-1,-1,-2
0,-3,-6,5,-2,-6,-4,-2,-3
0,-4,-11,-11,4,4,-1,2,0
0,0,14,19,3,14,5,2,1
0,-1,-12,-2,4,-4,-1,0,1
0,-1,-1,-10,-7,-6,-1,1,-3
0,1,-1,0,-6,-10,-3,-2,-2
0,1,1,-8,6,14,-1,-2,-1
0,-1,-7,-2,2,-3,1,0,0
0,0,-9,6,2,-5,-1,-2,-2
0,-3,-12,3,-3,-6,-5,-4,-2
0,0,-12,-6,-2,-2,3,4,1
0,0,2,-4,-1,2,0,-4,-1
0,-2,-6,2,-1,-1,-2,-3,0
0,1,-5,20,9,2,-2,-3,-1
0,-2,-7,-16,4,-6,-2,-4,-4
0,-2,2,4,-11,-2,-1,1,0
0,-1,4,-3,3,5,3,2,2
0,0,14,9,9,7,2,-1,-3
0,3,-7,-7,-6,-3,-3,0,-2
0,-1,7,19,7,-4,-4,-2,-1
0,-3,-12,-31,-15,-10,-6,-6,-5
0,-4,-5,2,-3,-6,1,1,-2
0,-1,3,6,8,3,-3,-2,-1
0,-1,-2,-7,0,7,4,1,0
0,2,2,5,13,14,7,3,3
0,-2,-15,-11,-7,-8,-3,-3,0
0,0,31,0,-6,-9,-4,-2,0
0,-5,2,-1,-3,-6,-5,-4,-4
0,-4,-21,1,2,3,0,1,-3
0,0,1,-4,-3,-1,1,-1,0
0,-1,-8,-1,-7,-9,-5,-6,-1
0,2,5,-9,-3,-6,-6,-4,-1
0,-3,-4,-6,2,5,3,0,0
0,1,-2,9,0,2,-1,1,0
0,-3,-16,-19,-9,0,1,-1,-2
0,0,7,12,7,4,-1,1,1
0,1,0,4,0,-8,-3,-2,0
0,-2,-13,-18,-7,1,1,-1,-2
0,3,7,8,3,4,3,3,2
0,2,24,1,0,3,2,0,0
0,3,5,2,1,2,1,2,1
0,2,3,5,6,4,-1,-2,2
0,1,-1,-6,-7,-3,-1,2,0
0,-1,-12,-2,1,-13,-5,-2,-1
0,-1,5,7,-3,-2,1,1,-1
0,1,3,-15,-3,1,0,0,0
0,-1,0,-3,2,3,-1,-2,-1
0,-4,-11,2,6,4,1,0,1
0,0,16,6,-4,-4,-4,-3,-1
0,-4,-12,-4,-2,-4,-1,-3,-2
0,-2,8,9,1,-3,1,-1,-2
0,-1,-11,-10,0,-1,2,1,0
0,-1,-7,2,0,0,-3,-1,-1
0,0,-6,-19,-8,-8,-5,-2,-1
0,-1,15,29,15,5,6,1,0
0,-2,6,10,-1,4,1,-1,-2
0,-1,-4,-19,5,0,-1,-1,0
0,1,10,4,-1,-7,-2,1,0
0,-7,-36,-23,-5,-2,-5,-3,-3
0,2,2,4,-3,-8,-1,-2,0
0,1,4,5,1,2,-1,-2,1
0,-3,-8,-3,-1,-5,-4,-1,-2
0,0,-1,-21,-9,-1,5,1,-1
0,1,-3,6,2,4,-1,-2,-2
0,-2,-9,-12,-8,-4,-2,-2,-1
0,0,4,13,9,3,2,0,2
0,1,4,-3,-6,-2,0,-1,-2
0,-2,-9,-10,-5,-7,-3,-1,-2
0,0,4,-9,-2,-1,-4,-2,-1
0,-1,2,7,7,6,7,5,0
0,1,7,13,7,5,0,0,1
0,0,5,3,2,0,-1,0,0
0,-3,-3,-1,-9,-11,-8,-3,-2
0,2,15,8,-4,-3,0,-2,0
0,1,17,12,2,0,-2,-1,-1
0,-3,-3,-13,-6,-5,-1,-2,0
0,1,11,33,6,-1,-2,0,-1
0,-2,-23,-61,-19,-3,-1,-1,-2
0,0,9,16,4,-5,0,1,-1
0,1,15,-5,2,6,0,-1,-1
0,0,-14,2,0,1,4,1,-2
0,-5,-26,2,-3,-2,-6,-5,-3
0,0,-5,-5,0,-2,-1,0,0
0,-3,-6,-6,-5,-7,-2,-2,-3
0,1,5,-3,1,2,-3,-2,0
0,0,12,8,-2,-3,-2,1,1
0,-2,-6,-3,0,3,0,-2,0
0,0,-5,3,-1,-2,-1,-1,-3
0,0,-3,-10,1,-1,-5,-3,0
0,-3,7,8,-2,-6,0,1,-4
0,-1,10,10,-2,0,-4,-2,1
0,2,19,19,11,8,6,3,1
0,-3,-15,-19,-6,-5,-3,-2,-1
0,0,9,2,-1,1,0,-3,0
0,5,17,21,4,2,1,2,2
0,-6,-20,-31,-17,-6,-3,-2,-4
0,-1,-3,-3,1,3,0,0,0
0,0,12,18,-3,-5,-4,-4,-4
0,2,2,-14,9,7,1,0,3
0,-5,-11,10,2,-1,-2,-2,-1
0,2,27,5,3,-4,-2,-2,-1
0,0,-8,-10,-2,-4,2,2,1
0,-2,-4,13,7,7,0,-1,-1
0,0,-2,-7,-2,-5,-5,-1,1
0,0,0,-5,-5,-2,3,-1,0
0,2,16,21,7,4,0,0,-2
0,-3,-9,-16,-6,-4,0,0,-1
0,1,-9,-1,7,6,-1,-1,0
0,-3,1,4,-6,-10,-2,-1,-2
0,1,-10,-9,3,12,0,0,2
0,-4,-21,-13,-12,-8,-1,-1,-2
0,0,1,-1,-6,-6,-1,0,-1
0,-2,0,2,9,10,3,3,1
0,-2,-2,-4,1,-2,-1,-1,-2
0,-2,-3,-3,-3,-1,-1,1,-1
0,-2,-16,-18,-4,-2,-3,-3,-1
0,-2,6,20,-1,-6,-2,0,-3
0,-1,-6,-17,-9,2,0,2,-1
0,-1,6,10,3,-4,-4,-3,-2
0,-2,-6,-15,-15,-8,-3,-2,-1
0,-1,2,2,-5,0,-4,0,-1
0,0,2,13,4,2,5,0,1
0,2,9,0,3,6,3,2,1
0,-2,-4,9,1,-3,-2,-4,-1
0,0,5,-16,-4,-3,-2,-3,0
0,-1,7,1,3,0,0,0,0
0,1,3,4,-3,-2,1,1,-1
0,-3,-7,-1,3,4,0,2,0
0,-1,-5,-3,-2,-3,0,-1,-2
0,0,-5,-7,-4,0,-3,-1,0
0,0,-5,-4,0,-5,-4,-2,-1
0,3,12,4,7,8,7,4,0
0,-4,-16,-12,3,6,4,0,-1
0,-2,-3,11,1,-9,-6,-4,-3
0,-2,-17,-24,-8,-4,-2,-1,-1
0,0,3,0,-9,0,-3,0,0
0,1,1,2,2,-1,0,0,0
0,-1,2,-3,-1,-1,-1,-1,-3
0,-3,7,12,-4,-12,-5,-3,-2
0,0,2,3,8,7,6,3,1
0,1,6,-3,6,8,3,3,1
0,-1,-3,-2,-2,2,-1,-1,1
0,1,7,4,-1,-2,-4,-4,0
0,-1,-9,-6,4,-3,0,0,-1
0,0,4,13,8,3,4,2,0
0,-3,-9,-7,-7,-3,0,-1,0
0,-3,-12,-21,-4,1,0,-1,-3
0,0,2,14,5,-7,-4,-1,0
0,0,-5,-13,-5,-3,-2,0,-1
0,-1,-3,-6,-1,-1,0,-1,0
0,0,-4,-2,-4,-1,1,1,1
0,-1,0,-5,0,1,0,1,-1
0,4,18,19,-1,0,0,-1,-1
0,-2,-9,-7,-6,-9,-8,-5,-3
0,1,0,-2,-2,-2,-1,-1,0
0,0,3,8,2,-3,0,1,0
0,-1,-2,-2,-2,3,2,1,-1
0,0,5,10,8,10,5,1,0
0,-4,-2,-2,0,-4,-4,-3,-1
0,2,7,9,1,-2,-2,-1,0
0,-6,-19,-23,-6,-2,1,-1,-2
0,0,-2,-7,-7,-5,-3,-3,-4
0,2,17,19,0,1,1,2,1
0,1,7,14,2,1,-2,-2,1
0,-1,-4,-11,-2,-6,-2,-1,-2
0,0,4,3,2,1,1,1,2
0,-2,-9,-7,2,-1,-2,-4,-3
0,-5,5,-5,-3,0,-1,-3,-3
0,-2,-8,-5,-4,-5,-3,-2,-2
0,-1,4,-2,-4,-3,1,3,1
0,0,-3,-6,-5,-2,-1,-2,0
0,-1,-4,-6,-1,2,-10,-8,-2
0,-3,-7,-4,0,-3,6,5,-2
0,-1,3,6,5,9,9,2,2
0,-1,-2,-3,0,-5,-15,-4,-1
0,-1,11,12,0,-4,17,6,-1
0,-1,0,11,0,7,-8,-4,-1
0,1,15,-11,-2,-6,-2,1,2
0,-5,-21,-17,-7,3,1,-1,-3
0,0,3,7,1,-5,-8,-4,-2
0,-2,-3,-7,-1,-6,-6,-4,-1
0,3,0,2,3,0,1,2,0
0,-5,-1,24,1,-9,-4,-4,-5
0,-1,15,-10,-10,-1,-1,-2,-3
0,1,-4,6,8,9,9,3,3
0,-3,-5,7,3,1,-3,-4,-5
0,3,-2,2,10,4,1,3,3
0,-3,-15,-11,-13,-5,3,-1,-3
0,2,10,0,-6,-4,-3,-1,2
0,-3,-6,-1,5,-1,-3,0,-4
0,2,5,-4,-3,-2,2,1,3
0,0,-13,-7,1,3,2,1,-2
0,-4,-5,-13,-7,-9,-4,-7,-6
0,-1,-7,-1,-3,-1,-5,-3,-1
0,-1,-2,-2,0,6,-1,0,-1
0,1,-1,-2,0,1,1,2,1
0,-3,-18,-16,-5,-8,-5,-1,0
0,1,-3,-1,1,-2,-1,-2,-1
